cik,ticker,source,entity_name
1065201,CIK1065201,fundamentals,
1138301,CIK1138301,fundamentals,
1137861,CIK1137861,fundamentals,
1135361,CIK1135361,fundamentals,
1133901,CIK1133901,fundamentals,
1128581,CIK1128581,fundamentals,
1126961,CIK1126961,fundamentals,
1124941,CIK1124941,fundamentals,
1123541,CIK1123541,fundamentals,
1119721,CIK1119721,fundamentals,
1118761,CIK1118761,fundamentals,
1116521,CIK1116521,fundamentals,
1113481,CIK1113481,fundamentals,
1110361,CIK1110361,fundamentals,
1103601,CIK1103601,fundamentals,
1103021,CIK1103021,fundamentals,
1102741,CIK1102741,fundamentals,
1212641,CIK1212641,fundamentals,
1209821,CIK1209821,fundamentals,
1208261,CIK1208261,fundamentals,
1206401,CIK1206401,fundamentals,
1205181,CIK1205181,fundamentals,
1196501,CIK1196501,fundamentals,
1181001,CIK1181001,fundamentals,
1175501,CIK1175501,fundamentals,
1173281,CIK1173281,fundamentals,
1168081,CIK1168081,fundamentals,
1162461,CIK1162461,fundamentals,
1159281,CIK1159281,fundamentals,
1145761,CIK1145761,fundamentals,
1143921,CIK1143921,fundamentals,
1142801,CIK1142801,fundamentals,
1142701,CIK1142701,fundamentals,
1297401,CIK1297401,fundamentals,
1295961,CIK1295961,fundamentals,
1289701,CIK1289701,fundamentals,
1289441,CIK1289441,fundamentals,
1288741,CIK1288741,fundamentals,
1287701,CIK1287701,fundamentals,
1286181,CIK1286181,fundamentals,
1285701,CIK1285701,fundamentals,
1280821,CIK1280821,fundamentals,
1277141,CIK1277141,fundamentals,
1273801,CIK1273801,fundamentals,
1269021,CIK1269021,fundamentals,
1267201,CIK1267201,fundamentals,
1245841,CIK1245841,fundamentals,
1240581,CIK1240581,fundamentals,
1232241,CIK1232241,fundamentals,
1326321,CIK1326321,fundamentals,
1326141,CIK1326141,fundamentals,
1325281,CIK1325281,fundamentals,
1318641,CIK1318641,fundamentals,
1315061,CIK1315061,fundamentals,
1311241,CIK1311241,fundamentals,
1309141,CIK1309141,fundamentals,
1308161,CIK1308161,fundamentals,
1307701,CIK1307701,fundamentals,
1304741,CIK1304741,fundamentals,
1304421,CIK1304421,fundamentals,
1301501,CIK1301501,fundamentals,
1301081,CIK1301081,fundamentals,
1300781,CIK1300781,fundamentals,
1299901,CIK1299901,fundamentals,
1298341,CIK1298341,fundamentals,
1353741,CIK1353741,fundamentals,
1352801,CIK1352801,fundamentals,
1352341,CIK1352341,fundamentals,
1352081,CIK1352081,fundamentals,
1351901,CIK1351901,fundamentals,
1351541,CIK1351541,fundamentals,
1350421,CIK1350421,fundamentals,
1350381,CIK1350381,fundamentals,
1345801,CIK1345801,fundamentals,
1343601,CIK1343601,fundamentals,
1341141,CIK1341141,fundamentals,
1340041,CIK1340041,fundamentals,
1338401,CIK1338401,fundamentals,
1331301,CIK1331301,fundamentals,
1330421,CIK1330421,fundamentals,
1329701,CIK1329701,fundamentals,
1382821,CIK1382821,fundamentals,
1381341,CIK1381341,fundamentals,
1379661,CIK1379661,fundamentals,
1374881,CIK1374881,fundamentals,
1373761,CIK1373761,fundamentals,
1373561,CIK1373561,fundamentals,
1372041,CIK1372041,fundamentals,
1371781,CIK1371781,fundamentals,
1368761,CIK1368761,fundamentals,
1366561,CIK1366561,fundamentals,
1366541,CIK1366541,fundamentals,
1365101,CIK1365101,fundamentals,
1364541,CIK1364541,fundamentals,
1359841,CIK1359841,fundamentals,
1357361,CIK1357361,fundamentals,
1355001,CIK1355001,fundamentals,
1411861,CIK1411861,fundamentals,
1407161,CIK1407161,fundamentals,
1407041,CIK1407041,fundamentals,
1405621,CIK1405621,fundamentals,
1405041,CIK1405041,fundamentals,
1403081,CIK1403081,fundamentals,
1402281,CIK1402281,fundamentals,
1399761,CIK1399761,fundamentals,
1399541,CIK1399541,fundamentals,
1399521,CIK1399521,fundamentals,
1397821,CIK1397821,fundamentals,
1392121,CIK1392121,fundamentals,
1387361,CIK1387361,fundamentals,
1387061,CIK1387061,fundamentals,
1386041,CIK1386041,fundamentals,
1383701,CIK1383701,fundamentals,
1436161,CIK1436161,fundamentals,
1435161,CIK1435161,fundamentals,
1433821,CIK1433821,fundamentals,
1432001,CIK1432001,fundamentals,
1422841,CIK1422841,fundamentals,
1422141,CIK1422141,fundamentals,
1421981,CIK1421981,fundamentals,
1421901,CIK1421901,fundamentals,
1421601,CIK1421601,fundamentals,
1421561,CIK1421561,fundamentals,
1420421,CIK1420421,fundamentals,
1420061,CIK1420061,fundamentals,
1419581,CIK1419581,fundamentals,
1419521,CIK1419521,fundamentals,
1415301,CIK1415301,fundamentals,
1414581,CIK1414581,fundamentals,
1463361,CIK1463361,fundamentals,
1460801,CIK1460801,fundamentals,
1459241,CIK1459241,fundamentals,
1458581,CIK1458581,fundamentals,
1455741,CIK1455741,fundamentals,
1453001,CIK1453001,fundamentals,
1449001,CIK1449001,fundamentals,
1448301,CIK1448301,fundamentals,
1446801,CIK1446801,fundamentals,
1445941,CIK1445941,fundamentals,
1445541,CIK1445541,fundamentals,
1442741,CIK1442741,fundamentals,
1442101,CIK1442101,fundamentals,
1439981,CIK1439981,fundamentals,
1439241,CIK1439241,fundamentals,
1438901,CIK1438901,fundamentals,
1490381,CIK1490381,fundamentals,
1488501,CIK1488501,fundamentals,
1487941,CIK1487941,fundamentals,
1487561,CIK1487561,fundamentals,
1487101,CIK1487101,fundamentals,
1485001,CIK1485001,fundamentals,
1482361,CIK1482361,fundamentals,
1478121,CIK1478121,fundamentals,
1477961,CIK1477961,fundamentals,
1474301,CIK1474301,fundamentals,
1473061,CIK1473061,fundamentals,
1472601,CIK1472601,fundamentals,
1471261,CIK1471261,fundamentals,
1470701,CIK1470701,fundamentals,
1466301,CIK1466301,fundamentals,
1463961,CIK1463961,fundamentals,
1507181,CIK1507181,fundamentals,
1506481,CIK1506481,fundamentals,
1506401,CIK1506401,fundamentals,
1505361,CIK1505361,fundamentals,
1503401,CIK1503401,fundamentals,
1503161,CIK1503161,fundamentals,
1500861,CIK1500861,fundamentals,
1500341,CIK1500341,fundamentals,
1499501,CIK1499501,fundamentals,
1499361,CIK1499361,fundamentals,
1498301,CIK1498301,fundamentals,
1498021,CIK1498021,fundamentals,
1497421,CIK1497421,fundamentals,
1496741,CIK1496741,fundamentals,
1492541,CIK1492541,fundamentals,
1491501,CIK1491501,fundamentals,
1532961,CIK1532961,fundamentals,
1530981,CIK1530981,fundamentals,
1528061,CIK1528061,fundamentals,
1524741,CIK1524741,fundamentals,
1522221,CIK1522221,fundamentals,
1522121,CIK1522121,fundamentals,
1520321,CIK1520321,fundamentals,
1518041,CIK1518041,fundamentals,
1517401,CIK1517401,fundamentals,
1515741,CIK1515741,fundamentals,
1513161,CIK1513161,fundamentals,
1511261,CIK1511261,fundamentals,
1511161,CIK1511161,fundamentals,
1510961,CIK1510961,fundamentals,
1508381,CIK1508381,fundamentals,
1507881,CIK1507881,fundamentals,
1560021,CIK1560021,fundamentals,
1559001,CIK1559001,fundamentals,
1558441,CIK1558441,fundamentals,
1557421,CIK1557421,fundamentals,
1554241,CIK1554241,fundamentals,
1548981,CIK1548981,fundamentals,
1548621,CIK1548621,fundamentals,
1548261,CIK1548261,fundamentals,
1547521,CIK1547521,fundamentals,
1547021,CIK1547021,fundamentals,
1546381,CIK1546381,fundamentals,
1545061,CIK1545061,fundamentals,
1544861,CIK1544861,fundamentals,
1542261,CIK1542261,fundamentals,
1537561,CIK1537561,fundamentals,
1536521,CIK1536521,fundamentals,
1616741,CIK1616741,fundamentals,
1616101,CIK1616101,fundamentals,
1607741,CIK1607741,fundamentals,
1607281,CIK1607281,fundamentals,
1602381,CIK1602381,fundamentals,
1599901,CIK1599901,fundamentals,
1589361,CIK1589361,fundamentals,
1587221,CIK1587221,fundamentals,
1584701,CIK1584701,fundamentals,
1582741,CIK1582741,fundamentals,
1582341,CIK1582341,fundamentals,
1579541,CIK1579541,fundamentals,
1566561,CIK1566561,fundamentals,
1562201,CIK1562201,fundamentals,
1561781,CIK1561781,fundamentals,
1560241,CIK1560241,fundamentals,
1641521,CIK1641521,fundamentals,
1638381,CIK1638381,fundamentals,
1637761,CIK1637761,fundamentals,
1635881,CIK1635881,fundamentals,
1635581,CIK1635581,fundamentals,
1635341,CIK1635341,fundamentals,
1635261,CIK1635261,fundamentals,
1634421,CIK1634421,fundamentals,
1632081,CIK1632081,fundamentals,
1631001,CIK1631001,fundamentals,
1629261,CIK1629261,fundamentals,
1627041,CIK1627041,fundamentals,
1625941,CIK1625941,fundamentals,
1619541,CIK1619541,fundamentals,
1618921,CIK1618921,fundamentals,
1618561,CIK1618561,fundamentals,
1687221,CIK1687221,fundamentals,
1681941,CIK1681941,fundamentals,
1677761,CIK1677761,fundamentals,
1671941,CIK1671941,fundamentals,
1670961,CIK1670961,fundamentals,
1667161,CIK1667161,fundamentals,
1665421,CIK1665421,fundamentals,
1663641,CIK1663641,fundamentals,
1658521,CIK1658521,fundamentals,
1656501,CIK1656501,fundamentals,
1653821,CIK1653821,fundamentals,
1652101,CIK1652101,fundamentals,
1651561,CIK1651561,fundamentals,
1649881,CIK1649881,fundamentals,
1643301,CIK1643301,fundamentals,
1642081,CIK1642081,fundamentals,
1721741,CIK1721741,fundamentals,
1720821,CIK1720821,fundamentals,
1720201,CIK1720201,fundamentals,
1719881,CIK1719881,fundamentals,
1717961,CIK1717961,fundamentals,
1712041,CIK1712041,fundamentals,
1709401,CIK1709401,fundamentals,
1708301,CIK1708301,fundamentals,
1702541,CIK1702541,fundamentals,
1701821,CIK1701821,fundamentals,
1697021,CIK1697021,fundamentals,
1693801,CIK1693801,fundamentals,
1692981,CIK1692981,fundamentals,
1690921,CIK1690921,fundamentals,
1690881,CIK1690881,fundamentals,
1688941,CIK1688941,fundamentals,
1816101,CIK1816101,fundamentals,
1807901,CIK1807901,fundamentals,
18061,CIK18061,fundamentals,
1794621,CIK1794621,fundamentals,
1792581,CIK1792581,fundamentals,
1790121,CIK1790121,fundamentals,
1785041,CIK1785041,fundamentals,
1770141,CIK1770141,fundamentals,
1764301,CIK1764301,fundamentals,
1756761,CIK1756761,fundamentals,
1753681,CIK1753681,fundamentals,
1748621,CIK1748621,fundamentals,
1748401,CIK1748401,fundamentals,
1745041,CIK1745041,fundamentals,
1728041,CIK1728041,fundamentals,
1724001,CIK1724001,fundamentals,
1844981,CIK1844981,fundamentals,
1843121,CIK1843121,fundamentals,
1841661,CIK1841661,fundamentals,
1840161,CIK1840161,fundamentals,
1839121,CIK1839121,fundamentals,
1838821,CIK1838821,fundamentals,
1838361,CIK1838361,fundamentals,
1835881,CIK1835881,fundamentals,
1835681,CIK1835681,fundamentals,
1827821,CIK1827821,fundamentals,
1824301,CIK1824301,fundamentals,
1823481,CIK1823481,fundamentals,
1820201,CIK1820201,fundamentals,
1819881,CIK1819881,fundamentals,
1818221,CIK1818221,fundamentals,
1816261,CIK1816261,fundamentals,
1869141,CIK1869141,fundamentals,
1866001,CIK1866001,fundamentals,
1865701,CIK1865701,fundamentals,
1863181,CIK1863181,fundamentals,
1861541,CIK1861541,fundamentals,
1861121,CIK1861121,fundamentals,
1856961,CIK1856961,fundamentals,
1856161,CIK1856161,fundamentals,
1854461,CIK1854461,fundamentals,
1854401,CIK1854401,fundamentals,
1853021,CIK1853021,fundamentals,
1852061,CIK1852061,fundamentals,
1848861,CIK1848861,fundamentals,
1848821,CIK1848821,fundamentals,
1847241,CIK1847241,fundamentals,
1845601,CIK1845601,fundamentals,
2008861,CIK2008861,fundamentals,
2003881,CIK2003881,fundamentals,
1987221,CIK1987221,fundamentals,
1982701,CIK1982701,fundamentals,
1971381,CIK1971381,fundamentals,
1961,CIK1961,fundamentals,
1959961,CIK1959961,fundamentals,
1922981,CIK1922981,fundamentals,
1912461,CIK1912461,fundamentals,
1911321,CIK1911321,fundamentals,
1885461,CIK1885461,fundamentals,
1881741,CIK1881741,fundamentals,
1880441,CIK1880441,fundamentals,
1879221,CIK1879221,fundamentals,
1877561,CIK1877561,fundamentals,
1873441,CIK1873441,fundamentals,
54681,CIK54681,fundamentals,
54441,CIK54441,fundamentals,
54381,CIK54381,fundamentals,
45621,CIK45621,fundamentals,
357001,CIK357001,fundamentals,
354521,CIK354521,fundamentals,
353681,CIK353681,fundamentals,
315261,CIK315261,fundamentals,
314741,CIK314741,fundamentals,
28561,CIK28561,fundamentals,
278041,CIK278041,fundamentals,
2114521,CIK2114521,fundamentals,
2108121,CIK2108121,fundamentals,
2088221,CIK2088221,fundamentals,
2039461,CIK2039461,fundamentals,
201461,CIK201461,fundamentals,
77281,CIK77281,fundamentals,
766701,CIK766701,fundamentals,
766561,CIK766561,fundamentals,
764581,CIK764581,fundamentals,
76321,CIK76321,fundamentals,
757641,CIK757641,fundamentals,
745981,CIK745981,fundamentals,
740761,CIK740761,fundamentals,
724941,CIK724941,fundamentals,
719581,CIK719581,fundamentals,
704561,CIK704561,fundamentals,
703901,CIK703901,fundamentals,
703361,CIK703361,fundamentals,
701221,CIK701221,fundamentals,
700721,CIK700721,fundamentals,
65201,CIK65201,fundamentals,
833081,CIK833081,fundamentals,
830741,CIK830741,fundamentals,
820901,CIK820901,fundamentals,
820081,CIK820081,fundamentals,
814361,CIK814361,fundamentals,
813781,CIK813781,fundamentals,
813621,CIK813621,fundamentals,
812701,CIK812701,fundamentals,
812301,CIK812301,fundamentals,
81061,CIK81061,fundamentals,
808461,CIK808461,fundamentals,
804561,CIK804561,fundamentals,
802681,CIK802681,fundamentals,
792641,CIK792641,fundamentals,
792161,CIK792161,fundamentals,
773141,CIK773141,fundamentals,
874841,CIK874841,fundamentals,
872821,CIK872821,fundamentals,
866121,CIK866121,fundamentals,
865941,CIK865941,fundamentals,
864921,CIK864921,fundamentals,
863061,CIK863061,fundamentals,
861441,CIK861441,fundamentals,
861361,CIK861361,fundamentals,
859921,CIK859921,fundamentals,
857501,CIK857501,fundamentals,
854701,CIK854701,fundamentals,
850261,CIK850261,fundamentals,
846901,CIK846901,fundamentals,
844161,CIK844161,fundamentals,
841501,CIK841501,fundamentals,
839441,CIK839441,fundamentals,
92521,CIK92521,fundamentals,
920321,CIK920321,fundamentals,
919721,CIK919721,fundamentals,
918581,CIK918581,fundamentals,
91741,CIK91741,fundamentals,
909281,CIK909281,fundamentals,
908821,CIK908821,fundamentals,
90721,CIK90721,fundamentals,
899881,CIK899881,fundamentals,
896841,CIK896841,fundamentals,
894081,CIK894081,fundamentals,
890801,CIK890801,fundamentals,
89041,CIK89041,fundamentals,
887921,CIK887921,fundamentals,
885721,CIK885721,fundamentals,
883981,CIK883981,fundamentals,
1839341,CORZ,fundamentals,
2028201,COLA,fundamentals,
1770561,CODQL,fundamentals,
1482981,COCO,fundamentals,
1376321,CNET,fundamentals,
1738021,CMPX,fundamentals,
95521,CIK95521,fundamentals,
949721,CIK949721,fundamentals,
943861,CIK943861,fundamentals,
937941,CIK937941,fundamentals,
933141,CIK933141,fundamentals,
929921,CIK929921,fundamentals,
928421,CIK928421,fundamentals,
927761,CIK927761,fundamentals,
926761,CIK926761,fundamentals,
925661,CIK925661,fundamentals,
1111741,DYNR,fundamentals,
1652561,DQWS,fundamentals,
1286681,DPZ,fundamentals,
1582961,DOCN,fundamentals,
1600641,DIBS,fundamentals,
910521,DECK,fundamentals,
2095161,DBCA,fundamentals,
739421,CZFS,fundamentals,
2032341,CYAB,fundamentals,
1035201,CWT,fundamentals,
1169561,CVLT,fundamentals,
1792781,CURV,fundamentals,
1016281,CSV,fundamentals,
1106861,CSDX,fundamentals,
1320461,CPS,fundamentals,
1530721,CPRI,fundamentals,
2053641,ETS,fundamentals,
1705181,ETCG,fundamentals,
1541401,ESRT,fundamentals,
1918661,ESHA,fundamentals,
72741,ES,fundamentals,
922621,ERIE,fundamentals,
890821,ENVB,fundamentals,
1463101,ENPH,fundamentals,
1869601,EMCGF,fundamentals,
1438461,ELRE,fundamentals,
1404281,ELDN,fundamentals,
1379041,EIG,fundamentals,
785161,EHC,fundamentals,
1050441,EGBN,fundamentals,
880641,EFSI,fundamentals,
1084961,ECPG,fundamentals,
1680581,FULC,fundamentals,
1828161,FTCI,fundamentals,
1754301,FOXA,fundamentals,
1871181,FOFA,fundamentals,
1868941,FLNC,fundamentals,
1801661,FIRY,fundamentals,
1467761,FIEE,fundamentals,
1805521,FFAI,fundamentals,
2011641,FERG,fundamentals,
2025401,FERA,fundamentals,
798941,FCNCA,fundamentals,
932781,FCCO,fundamentals,
1419041,FBRX,fundamentals,
922521,FALC,fundamentals,
1360901,EVR,fundamentals,
1500881,EU,fundamentals,
932021,GTLL,fundamentals,
1735041,GTEC,fundamentals,
1273441,GTE,fundamentals,
1471781,GTCH,fundamentals,
1126741,GSIT,fundamentals,
1490281,GRPN,fundamentals,
1841761,GROV,fundamentals,
894501,GRHI,fundamentals,
1792941,GNVR,fundamentals,
24741,GLW,fundamentals,
1618181,GLDM,fundamentals,
1651721,GIPR,fundamentals,
1022321,GEL,fundamentals,
1851961,GCTS,fundamentals,
1321741,GAIN,fundamentals,
1999001,FUN,fundamentals,
2102041,IPFX,fundamentals,
949961,IOR,fundamentals,
776901,INDB,fundamentals,
764401,IIIN,fundamentals,
832101,IEX,fundamentals,
811641,ICCC,fundamentals,
1998781,IBAC,fundamentals,
4281,HWM,fundamentals,
1464521,HTFL,fundamentals,
1946021,HSPOF,fundamentals,
1930021,HOVR,fundamentals,
1128361,HOPE,fundamentals,
850141,HMN,fundamentals,
1331421,HLLK,fundamentals,
1585101,HGIT,fundamentals,
1589061,GYRO,fundamentals,
2016221,MACI,fundamentals,
1780201,LVLU,fundamentals,
1806201,LPRO,fundamentals,
352541,LNT,fundamentals,
1756701,LNKB,fundamentals,
1691421,LMND,fundamentals,
1711141,LEEEF,fundamentals,
58361,LEE,fundamentals,
1625641,LAW,fundamentals,
798081,LAKE,fundamentals,
1758021,KRT,fundamentals,
56701,KOSS,fundamentals,
319201,KLAC,fundamentals,
879101,KIM,fundamentals,
1297341,KFFB,fundamentals,
1421461,IPI,fundamentals,
1605481,NGLD,fundamentals,
1504461,NGL,fundamentals,
1513761,NCLH,fundamentals,
1475841,NBHC,fundamentals,
1556801,MYCB,fundamentals,
32621,MSN,fundamentals,
895421,MS,fundamentals,
1049521,MRCY,fundamentals,
1278021,MKTX,fundamentals,
1514281,MITT,fundamentals,
1001601,MGTI,fundamentals,
1005101,MGLD,fundamentals,
2087361,MEVO,fundamentals,
1326801,META,fundamentals,
1157601,MDGL,fundamentals,
1788841,MCOM,fundamentals,
2040381,PACH,fundamentals,
1816581,OUST,fundamentals,
874501,OSG,fundamentals,
1661181,ORGO,fundamentals,
1518621,ORC,fundamentals,
1772921,ONEW,fundamentals,
1423221,NX,fundamentals,
1479681,NUTX,fundamentals,
1021561,NUS,fundamentals,
1604821,NTRA,fundamentals,
1133421,NOC,fundamentals,
888981,NNUP,fundamentals,
918541,NNBR,fundamentals,
1947861,NMHI,fundamentals,
912061,NHTC,fundamentals,
1593001,NGTF,fundamentals,
79661,PRSI,fundamentals,
1043961,PRPO,fundamentals,
911421,PREJF,fundamentals,
1517681,PPCB,fundamentals,
802481,PPC,fundamentals,
945841,POOL,fundamentals,
2025341,POLE,fundamentals,
1849221,PMNT,fundamentals,
1265521,PMHS,fundamentals,
1006281,PLX,fundamentals,
1625101,PLSE,fundamentals,
1435181,PHBI,fundamentals,
80661,PGR,fundamentals,
1826681,PDYN,fundamentals,
1304161,PBSV,fundamentals,
708821,PAR,fundamentals,
1519401,RM,fundamentals,
923601,RIME,fundamentals,
1281761,RF,fundamentals,
1573221,REAL,fundamentals,
1596961,RDNW,fundamentals,
1724521,RCUS,fundamentals,
700841,RCMT,fundamentals,
2057381,RADC,fundamentals,
2052161,RAAQ,fundamentals,
85961,R,fundamentals,
1393781,QIND,fundamentals,
1040161,PXLW,fundamentals,
1377121,PTGX,fundamentals,
1070081,PTCT,fundamentals,
1534701,PSX,fundamentals,
1095981,PSTV,fundamentals,
1598981,SKYX,fundamentals,
1128281,SKAS,fundamentals,
913241,SHOO,fundamentals,
1673481,SEGG,fundamentals,
88121,SEB,fundamentals,
1551901,SCM,fundamentals,
1770121,SANA,fundamentals,
